File number,Character,Type,Line,Character ID,Type,shr,Value ,Base Value,,,
06270,Akane,Trial 6,Hmm? Does the founder have the same name as that Ultimate Hope guy?,8,6,0,70,70,,,
06271,Akane,Trial 6,Then Hajime's name is fake?,8,6,0,71,71,,,
06272,Akane,Trial 6,Then Izuru is your fake name?,8,6,0,72,72,,,
06273,Akane,Trial 6,C-create?,8,6,0,73,73,,,
06274,Akane,Trial 6,"But if you think about it, if Hajime gets out of here he's gonna be a super genius, right?",8,6,0,74,74,,,
06275,Akane,Trial 6,Emotions? Thoughts? Hobbies? He doesn't even have a memory?,8,6,0,75,75,,,
06276,Akane,Trial 6,Dammit! Why'd it turn out like this?,8,6,0,76,76,,,
06277,Akane,Trial 6,This is all the Future Foundation's fault!,8,6,0,77,77,,,
06278,Akane,Trial 6,They're the ones who stuck us in this messed up world!,8,6,0,78,78,,,
06279,Akane,Trial 6,There's no way we can handle this on our own.,8,6,0,79,79,,,
06280,Akane,Trial 6,"Alright, let's party!",8,6,0,80,80,,,
06281,Akane,Trial 6,It's not my responsibility.,8,6,0,81,81,,,
06282,Akane,Trial 6,It's the Future Foundation's.,8,6,0,82,82,,,
06283,Akane,Trial 6,Huh? B-but...,8,6,0,83,83,,,
06284,Akane,Trial 6,I don't like thinking about complicated stuff...,8,6,0,84,84,,,
06285,Akane,Trial 6,"If there's someone strong worth fighting, I'll fight. That's just who I am, you know?",8,6,0,85,85,,,
06286,Akane,Trial 6,"That's what it means to be confident, right?",8,6,0,86,86,,,
06287,Akane,Trial 6,"Then, I'm gonna choose this!",8,6,0,87,87,,,
06288,Akane,Trial 6,"Huh? It's not the end, right?",8,6,0,88,88,,,
06289,Akane,Trial 6,"Man, it's collapsing!",8,6,0,89,89,,,
06290,Akane,Trial 6,"But it's okay, right? It makes sense to feel scared, right?",8,6,0,90,90,,,
06291,Akane,Trial 6,"If you start talking weird later, Hajime, I'll beat you up til you turn back to normal.",8,6,0,91,91,,,
06292,Akane,Game,"Yo, the name's Akane Owari. Nice to meet'cha!",8,99,0,1,1,,,
06293,Akane,Game,Yo!,8,99,0,2,2,,,
06294,Akane,Game,Don't forget!,8,99,0,3,3,,,
06295,Akane,Game,Wait!,8,99,0,4,4,,,
06296,Akane,Game,Now then...,8,99,0,5,5,,,
06297,Akane,Game,Hey.,8,99,0,6,6,,,
06298,Akane,Game,Yo!,8,99,0,7,7,,,
06299,Akane,Game,Heh.,8,99,0,8,8,,,
06300,Akane,Game,Nice to meet'cha!,8,99,0,9,9,,,
06301,Akane,Game,Yahoo!,8,99,0,10,10,,,
06302,Akane,Game,Hehe.,8,99,0,11,11,,,
06303,Akane,Game,Huh?,8,99,0,12,12,,,
06304,Akane,Game,Ha?,8,99,0,13,13,,,
06305,Akane,Game,You serious?,8,99,0,14,14,,,
06306,Akane,Game,Leave it to me!,8,99,0,15,15,,,
06307,Akane,Game,Alright!,8,99,0,16,16,,,
06308,Akane,Game,I'm gonna do it!,8,99,0,17,17,,,
06309,Akane,Game,Youuu!,8,99,0,18,18,,,
06310,Akane,Game,I'll beat you up!,8,99,0,19,19,,,
06311,Akane,Game,H-hey!,8,99,0,20,20,,,
06312,Akane,Game,Thanks.,8,99,0,21,21,,,
06313,Akane,Game,It's hot.,8,99,0,22,22,,,
06314,Akane,Game,Umm...,8,99,0,23,23,,,
06315,Akane,Game,Uhh...,8,99,0,24,24,,,
06316,Akane,Game,I see...,8,99,0,25,25,,,
06317,Akane,Game,I'm starting to get pumped up!,8,99,0,26,26,,,
06318,Akane,Game,I'll show you my serious side!,8,99,0,27,27,,,
06319,Akane,Game,Hey!,8,99,0,28,28,,,
06320,Akane,Game,Wait!,8,99,0,29,29,,,
06321,Akane,Game,I don't want that!,8,99,0,30,30,,,
06322,Akane,Game,Lies!,8,99,0,31,31,,,
06323,Akane,Game,*crying*,8,99,0,32,32,,,
06324,Akane,Game,Waahaaa!,8,99,0,33,33,,,
06325,Akane,Game,I'm scared!,8,99,0,34,34,,,
06326,Akane,Game,You talkin' about Nekomaru?,8,99,0,35,35,,,
06327,Akane,Game,Haaaaaa!,8,99,0,36,36,,,
06328,Akane,Game,Hmph.,8,99,0,37,37,,,
06329,Akane,Game,It's not like that.,8,99,0,38,38,,,
06330,Akane,Game,So...,8,99,0,39,39,,,
06331,Akane,Game,Sorry...,8,99,0,40,40,,,
06332,Akane,Game,That's weird...,8,99,0,41,41,,,
06333,Akane,Game,Dammit...,8,99,0,42,42,,,
06334,Akane,Game,Dammit!,8,99,0,43,43,,,
06335,Akane,Game,Why?,8,99,0,44,44,,,
06336,Akane,Game,I'm hungry...,8,99,0,45,45,,,
06337,Akane,Game,The worst...,8,99,0,46,46,,,
06338,Akane,Game,Hmm...,8,99,0,47,47,,,
06339,Akane,Game,Hmmmm...,8,99,0,48,48,,,
06340,Akane,Game,What's that mean?,8,99,0,49,49,,,
06341,Akane,Game,Then...,8,99,0,50,50,,,
06342,Akane,Game,I'm good.,8,99,0,51,51,,,
06343,Akane,Game,*gasp*,8,99,0,52,52,,,
06344,Akane,Game,N-not yet!,8,99,0,53,53,,,
06345,Akane,Game,S-sorry.,8,99,0,54,54,,,
06346,Akane,Game,Try saying that again.,8,99,0,55,55,,,
06347,Akane,Game,You!,8,99,0,56,56,,,
06348,Akane,Game,Not fair!,8,99,0,57,57,,,
06349,Akane,Game,You piss me off!,8,99,0,58,58,,,
06350,Akane,Game,Move!,8,99,0,59,59,,,
06351,Akane,Game,I won't forgive you!,8,99,0,60,60,,,
06352,Akane,Game,Based on my gut feeling...,8,99,0,61,61,,,
06353,Akane,Game,It smells...,8,99,0,62,62,,,
06354,Akane,Game,You.,8,99,0,63,63,,,
06355,Akane,Game,So annoying...,8,99,0,64,64,,,
06356,Akane,Game,Like...,8,99,0,65,65,,,
06357,Akane,Game,*pant*,8,99,0,66,66,,,
06358,Akane,Game,*Omm nomm nomm garhb*,8,99,0,67,67,,,
06359,Akane,Game,Ha?,8,99,0,68,68,,,
06360,Akane,Game,What?,8,99,0,69,69,,,
06361,Akane,Game,"Hey, hey!",8,99,0,70,70,,,
06362,Akane,Game,I see.,8,99,0,71,71,,,
06363,Akane,Game,I see...,8,99,0,72,72,,,
06364,Akane,Game,I got it.,8,99,0,73,73,,,
06365,Akane,Game,D-dammit!,8,99,0,74,74,,,
06366,Akane,Game,This might be bad.,8,99,0,75,75,,,
06367,Akane,Game,I won't lose!,8,99,0,76,76,,,
06368,Akane,Game,You... you're warm. This is the first time I've ever felt someone this warm.,8,99,0,77,77,,,
06369,Akane,Game,*moaning*,8,99,0,78,78,,,
06370,Akane,CG,*moan* My body just can't live without this... anymore!,8,99,0,79,79,,,
06371,Akane,CG,Wh-what is this? I've never... felt anything like this before!,8,99,0,80,80,,,
06372,Akane,CG,I wanna try eating it!,8,99,0,81,81,,,
06373,Akane,CG,Ha! This sure is fun!,8,99,0,82,82,,,
06374,Akane,CG,You're hogging all the food! No fair!,8,99,0,101,101,,,
06375,Akane,CG,"Hey, are we good? Can I finally eat?",8,99,0,102,102,,,
06376,Akane,CG,Ahaha! Ahahahahaha! I can't stop! *nom*,8,99,0,103,103,,,
06377,Akane,CG,Ahahahaha! I can't stop my hands from shoving food in my face!,8,99,0,104,104,,,
06378,Akane,CG,You're not eating? Then I'm gonna eat all this by myself! *nom*,8,99,0,105,105,,,
06379,Akane,CG,"Turn the lights on! I can't eat like this, y'know?",8,99,0,106,106,,,
06380,Akane,CG,Mudadadadadadada!,8,99,0,107,107,,,
06381,Akane,CG,Shut up! All I gotta do is win!,8,99,0,108,108,,,
06382,Akane,CG,Gahhh!,8,99,0,109,109,,,
06383,Akane,CG,H-hey. Sorry to... keep you guys waiting.,8,99,0,110,110,,,
06384,Akane,CG,Wh-what? Is something wrong? I made sure to... wear a swimsuit this time.,8,99,0,111,111,,,
06385,Akane,CG,O-oh! You're talking about these.,8,99,0,112,112,,,
06386,Akane,CG,"Heh, on my way over here I happened to run into... Coach Nekomaru.",8,99,0,113,113,,,
06387,Akane,CG,"And when that happens I gotta fight him, y'know?",8,99,0,114,114,,,
06388,Akane,CG,"Well, it'll heal as long as I rub some spit in it, right?",8,99,0,115,115,,,
06389,Akane,CG,"Hehe, I'm all fired up now! I never knew such a strong opponent even existed!",8,99,0,116,116,,,
06390,Akane,CG,"Heyyy, your balance sucks! Make sure your stance is wider.",8,99,0,117,117,,,
06391,Akane,CG,"Yeah, cause I'm so buff. Like, every time I get a massage they tell me I'm just a mass of muscles.",8,99,0,118,118,,,
06392,Akane,CG,"Nah, I don't have a trainer. My stepmom's lovers like to get drunk and give me full body massages.",8,99,0,119,119,,,
06393,Akane,CG,"Let's see... Hmm... I see, I see. So that's what happened!",8,99,0,120,120,,,
06394,Akane,CG,"Well, since there's this iron bar I was pretty sure no one would be able to get through the window.",8,99,0,121,121,,,
06395,Akane,CG,But check it out!,8,99,0,122,122,,,
06396,Akane,CG,This iron bar ain't even pinned down. Looks like you can open and close it pretty easy.,8,99,0,123,123,,,
06397,Akane,CG,"See? My head can fit through, no problem.",8,99,0,124,124,,,
06398,Akane,CG,"Yep, yep!",8,99,0,125,125,,,
06399,Akane,CG,D-dammit!,8,99,0,126,126,,,
06400,Akane,CG,Wh-why can't I even graze you with my attacks?,8,99,0,127,127,,,
06401,Akane,CG,Ah! Ah!,8,99,0,128,128,,,
06402,Akane,CG,N-Nekomaru!,8,99,0,129,129,,,
06403,Akane,CG,N-Nekomaru! Why did you s-save-?,8,99,0,130,130,,,
06404,Akane,CG,G-get a hold of yourself! Nekomaru!,8,99,0,131,131,,,
06405,Akane,CG,Gh-!,8,99,0,132,132,,,
06406,Akane,CG,N-Nekomaruuu!,8,99,0,133,133,,,
06407,Akane,CG,Umm... Who are you?,8,99,0,134,134,,,
06408,Akane,CG,N-Nekomaru? Is that you?,8,99,0,135,135,,,
06409,Akane,CG,Yahooo!,8,99,0,136,136,,,
06410,Akane,CG,Why?,8,99,0,137,137,,,
06411,Akane,CG,Why is Nekomaru... Why did he have to die again?,8,99,0,138,138,,,
06412,Akane,CG,Dammit! I never paid you back.,8,99,0,139,139,,,
06413,Akane,CG,I never paid you back for your help last time!,8,99,0,140,140,,,
06414,Akane,CG,Gahahaaa!,8,99,0,141,141,,,
06415,Akane,CG,Hnggg!,8,99,0,142,142,,,
06416,Akane,CG,Hnggg! Hnggggg!,8,99,0,143,143,,,
06417,Akane,CG,"*pant* It's no use, it's barely budging!",8,99,0,144,144,,,
06418,Akane,CG,"Alright, if that's how it's gonna be...",8,99,0,145,145,,,
06419,Akane,CG,...my body can take it! Power times three!,8,99,0,146,146,,,
06420,Akane,CG,"Alright, I got him!",8,99,0,147,147,,,
06421,Akane,CG,A-are you crazy or somethin'?,8,99,0,148,148,,,
06422,Akane,CG,"Playtime's over. Now, where'd you hide the bombs?",8,99,0,149,149,,,
06423,Akane,CG,Ha? Torture?,8,99,0,150,150,,,
06424,Akane,CG,That's fine with me! Just die already!,8,99,0,151,151,,,
06425,Akane,CG,"Hey, do you guys hear something?",8,99,0,152,152,,,
06426,Akane,CG,"No, I'm not talking about the music.",8,99,0,153,153,,,
06427,Akane,CG,"Hey, is it just me or does it feel like the fire's not going out at all!",8,99,0,154,154,,,
06428,Akane,CG,Wh-what are we gonna do? All we can do now is pray for rain!,8,99,0,155,155,,,
06429,Akane,CG,Hmm? Everyone?,8,99,0,156,156,,,
06430,Peko,Trial 1,"No, that's not possible.",15,1,0,1,1,,,
06431,Peko,Trial 1,Of course. I have proof to back me up.,15,1,0,2,2,,,
06432,Peko,Trial 1,I'm sure Byakuya ducked under the table...,15,1,0,3,3,,,
06433,Peko,Trial 1,...during the blackout.,15,1,0,4,4,,,
06434,Peko,Trial 1,Byakuya couldn't see in the dark either.,15,1,0,5,5,,,
06435,Peko,Trial 1,I doubt he could've seen the killer.,15,1,0,6,6,,,
06436,Peko,Trial 1,Why do you say that?,15,1,0,7,7,,,
06437,Peko,Trial 1,So... Are you saying Byakuya was the one who used those night vision goggles?,15,1,0,8,8,,,
06438,Peko,Trial 1,This may be off-topic but why was Byakuya acting so paranoid?,15,1,0,9,9,,,
06439,Peko,Trial 1,"Not only did he bring a self defense kit but he had night vision goggles inside the case, too.",15,1,0,10,10,,,
06440,Peko,Trial 1,"It doesn't matter who wrote it yet. So, Byakuya became paranoid because of this threatening letter?",15,1,0,11,11,,,
06441,Peko,Trial 1,I see... Strong sense of responsibility as our leader was his undoing.,15,1,0,12,12,,,
06442,Peko,Trial 1,I am not the killer.,15,1,0,13,13,,,
06443,Peko,Trial 1,That's impossible!,15,1,0,14,14,,,
06444,Peko,Trial 1,Because I was not in the office...,15,1,0,15,15,,,
06445,Peko,Trial 1,...not even before the blackout.,15,1,0,16,16,,,
06446,Peko,Trial 1,Sorry.,15,1,0,17,17,,,
06447,Peko,Trial 1,I... I guess that would be... true.,15,1,0,18,18,,,
06448,Peko,Trial 1,I-it's fine. How about we stop talking about this and move on to something else?,15,1,0,19,19,,,
06449,Peko,Trial 1,I-I said it's fine!,15,1,0,20,20,,,
06450,Peko,Trial 1,"As soon as I stepped into the office, I felt this sudden rush of pain in my stomach...",15,1,0,21,21,,,
06451,Peko,Trial 1,"Because of that I was unable to leave the bathroom, including when the blackout occurred.",15,1,0,22,22,,,
06452,Peko,Trial 1,I don't remember eating anything weird...,15,1,0,23,23,,,
06453,Peko,Trial 1,...just a little bit from the dining hall.,15,1,0,24,24,,,
06454,Peko,Trial 1,I apologize for causing a scene.,15,1,0,25,25,,,
06455,Peko,Trial 1,"I couldn't have prevented the blackout even if I was in the office but even so, I feel regret.",15,1,0,26,26,,,
06456,Peko,Trial 1,"If I was in the office, I could've reset the breaker in time and maybe the murder wouldn't have occurred.",15,1,0,27,27,,,
06457,Peko,Trial 1,"That reminds me, Nagito was the one who suggested I guard the office.",15,1,0,28,28,,,
06458,Peko,Trial 1,The threatening letter along with all your suggestions... It was all a trap to manipulate us.,15,1,0,29,29,,,
06459,Peko,Trial 1,He has already confessed!,15,1,0,30,30,,,
06460,Peko,Trial 1,"However, after hearing what Byakuya and Nagito said in the dark...",15,1,0,31,31,,,
06461,Peko,Trial 1,...it almost sounds like Byakuya fought back against Nagito or something.,15,1,0,32,32,,,
06462,Peko,Trial 1,If he stabbed Byakuya to death it's strange he didn't get splattered with an appropriate amount of blood.,15,1,0,33,33,,,
06463,Peko,Trial 1,So... Gundham knows how to get under the floorboards.,15,1,0,34,34,,,
06464,Peko,Trial 1,"Anyway, sounds like you can go under the floorboards from the storage room.",15,1,0,35,35,,,
06465,Peko,Trial 1,I believe there's no need to discuss this matter further but... I was unable to leave the bathroom.,15,1,0,36,36,,,
06466,Peko,Trial 1,"Nagito, what are you plotting? For someone who insists he's not the killer, you are quite nosy.",15,1,0,37,37,,,
06467,Peko,Trial 1,She heard... Teruteru's voice in the dining hall?,15,1,0,38,38,,,
06468,Peko,Trial 1,I see... So he brazenly shouted from under the floor to make us think he was in the dining hall.,15,1,0,39,39,,,
06469,Peko,Trial 1,"Which means, he obviously hid it somewhere in the old building.",15,1,0,40,40,,,
06470,Peko,Trial 1,It seems this is the end.,15,1,0,41,41,,,
06471,Peko,Trial 2,Some of us have not beaten that game. Give us a detailed explanation.,15,2,0,1,1,,,
06472,Peko,Trial 2,"So the mystery of the game is the murder of Girl E, correct?",15,2,0,2,2,,,
06473,Peko,Trial 2,So how did Girl E get from outside the school...,15,2,0,3,3,,,
06474,Peko,Trial 2,...to the front of the music room?,15,2,0,4,4,,,
06475,Peko,Trial 2,"So, when the four of them ran over after they heard the sound, Girl E acted like she had just rushed over too.",15,2,0,5,5,,,
06476,Peko,Trial 2,But does Mahiru's murder does anything to do with that game? Perhaps the two are unrelated.,15,2,0,6,6,,,
06477,Peko,Trial 2,"If you keep making up your mind like that, we're just going to go around in circles.",15,2,0,7,7,,,
06478,Peko,Trial 2,"And, it's true Fuyuhiko may look suspicious but don't you think that'd be too obvious?",15,2,0,8,8,,,
06479,Peko,Trial 2,"I mean, there's a possibility that it's a trap set by the true killer.",15,2,0,9,9,,,
06480,Peko,Trial 2,The true killer played that game and most likely found out about the relationships between the characters.,15,2,0,10,10,,,
06481,Peko,Trial 2,That person could be using that knowledge to try and set up Fuyuhiko.,15,2,0,11,11,,,
06482,Peko,Trial 2,"Isn't that what happened, Hiyoko?",15,2,0,12,12,,,
06483,Peko,Trial 2,Don't you understand? I'm saying you might be the true killer.,15,2,0,13,13,,,
06484,Peko,Trial 2,Do you know where Hiyoko was today?,15,2,0,14,14,,,
06485,Peko,Trial 2,"She was at the beach house, the scene of the crime!",15,2,0,15,15,,,
06486,Peko,Trial 2,"Plus, the footprints left in the sand were facing away from the beach house.",15,2,0,16,16,,,
06487,Peko,Trial 2,"Which means, when the owner of these footprints went inside the beach house, they used a different entrance.",15,2,0,17,17,,,
06488,Peko,Trial 2,"Which means, something happened inbetween those two events. Isn't that right, Hiyoko?",15,2,0,18,18,,,
06489,Peko,Trial 2,"I see... So if she met Mahiru at 2:30 PM, killed her, then ran away afterward...",15,2,0,19,19,,,
06490,Peko,Trial 2,I think 3:30 PM is a reasonable time for you to have witnessed Hiyoko.,15,2,0,20,20,,,
06491,Peko,Trial 2,Just leave him alone. It'd be a waste of time to question him any further.,15,2,0,21,21,,,
06492,Peko,Trial 2,"Anyway, that letter in Kazuichi's testimony says it all. You were meeting up with Mahiru at the beach house.",15,2,0,22,22,,,
06493,Peko,Trial 2,We can assume she summoned Mahiru with the intention of killing her all along. ,15,2,0,23,23,,,
06494,Peko,Trial 2,"That's why she wrote a letter to let her know where to meet, so the others wouldn't find out.",15,2,0,24,24,,,
06495,Peko,Trial 2,"And then you went ahead to the beach house, hid yourself in a specific place and waited for Mahiru.",15,2,0,25,25,,,
06496,Peko,Trial 2,"There's evidence for that, too.",15,2,0,26,26,,,
06497,Peko,Trial 2,"Yes, that's right. The gummy candy we found on the floor is the evidence.",15,2,0,27,27,,,
06498,Peko,Trial 2,"Hiyoko, your favorite candy is gummies, correct?",15,2,0,28,28,,,
06499,Peko,Trial 2,But Hiyoko miscalculated that Mahiru's body would be blocking the door at that time.,15,2,0,29,29,,,
06500,Peko,Trial 2,"Because of that, she was only able to leave from the beach side door and ended up leaving her footprints.",15,2,0,30,30,,,
06501,Peko,Trial 2,Wha-?,15,2,0,31,31,,,
06502,Peko,Trial 2,What's most important is what happened afterwards. What on Earth happened there?,15,2,0,32,32,,,
06503,Peko,Trial 2,Do you mean the letter?,15,2,0,33,33,,,
06504,Peko,Trial 2,But could two people even hide in such a small place? And without Hiyoko knowing?,15,2,0,34,34,,,
06505,Peko,Trial 2,"In theory, but... that's impossible.",15,2,0,35,35,,,
06506,Peko,Trial 2,Try to remember the refridgerator carefully and then you will understand...,15,2,0,36,36,,,
06507,Peko,Trial 2,...that there's no possible way the drinks in the refridgerator were used.,15,2,0,37,37,,,
06508,Peko,Trial 2,It's true there were drinks...,15,2,0,38,38,,,
06509,Peko,Trial 2,...in the beach house refridgerator.,15,2,0,39,39,,,
06510,Peko,Trial 2,"However, try thinking about it.",15,2,0,40,40,,,
06511,Peko,Trial 2,One bottled drink is simply not enough.,15,2,0,41,41,,,
06512,Peko,Trial 2,It wouldn't be enough to wash off the blood.,15,2,0,42,42,,,
06513,Peko,Trial 2,"Heh, didn't I say it was impossible?",15,2,0,43,43,,,
